system:index,Date,Latitude,Longitude,LST_Celsius,NDVI,Air_Temperature_C,Dew_Point_Temperature_C,Relative_Humidity_%,WindDirection,WindSpeed,Rainfall_mm,impervious_percentage,Cluster,UHI_Label
20250331_68,2025-03-31,19.004657657657663,73.16066666666666,30.296280161539755,0.3211,30.296280161539755,18.35769106547042,48.84754359769849,70.28883830789624,0.8940996640569872,0.0949084757735363,3.536095902658861,1,High UHI
20250331_69,2025-03-31,19.004657657657663,73.20968627450979,30.296280161539755,0.3141,30.296280161539755,18.35769106547042,48.84754359769849,70.28883830789624,0.8940996640569872,0.0949084757735363,0.5533090714817424,1,High UHI
20250331_70,2025-03-31,19.004657657657663,73.25870588235293,30.78854904174807,0.4667,30.78854904174807,17.805607732137048,45.86878871002899,77.21649907920424,0.7880205030125059,0.1928389071395031,0.6559474896134919,1,High UHI
20250331_71,2025-03-31,19.004657657657663,73.30772549019606,30.78854904174807,0.3706,30.78854904174807,17.805607732137048,45.86878871002899,77.21649907920424,0.7880205030125059,0.1928389071395031,1.716040925724523,1,High UHI
20250331_72,2025-03-31,19.004657657657663,73.3567450980392,30.78854904174807,0.4605,31.19528732299807,17.05788637797042,42.7472875525791,80.20422909316957,0.7098677469930949,0.25397837151786,0.6643033821281883,1,High UHI
20250331_73,2025-03-31,19.004657657657663,73.40576470588233,31.19528732299807,0.3234,31.19528732299807,17.05788637797042,42.7472875525791,80.20422909316957,0.7098677469930949,0.25397837151786,0.6365130125239353,1,High UHI
20250331_74,2025-03-31,19.004657657657663,73.45478431372547,30.308405812581384,0.331,30.308405812581384,15.09475161234542,39.67334019066431,95.32624094033244,0.7100506329860777,0.2047002314498058,0.3092376123657226,1,High UHI
20250331_75,2025-03-31,19.004657657657663,73.5038039215686,30.308405812581384,0.3959,30.308405812581384,15.09475161234542,39.67334019066431,95.32624094033244,0.7100506329860777,0.2047002314498058,0.4869656893874223,1,High UHI
20250331_76,2025-03-31,19.004657657657663,73.55282352941174,29.00778732299807,0.3963,30.308405812581384,15.09475161234542,39.67334019066431,95.32624094033244,0.7100506329860777,0.2047002314498058,0.048911354522705,1,High UHI
20250331_77,2025-03-31,19.004657657657663,73.60184313725487,29.00778732299807,0.368,29.00778732299807,12.763859685262048,36.75742567481032,107.60715606556808,0.8201330813701311,0.1073360442092052,0.2552408354777018,1,High UHI
20250331_78,2025-03-31,19.004657657657663,73.65086274509801,29.186661020914755,0.2714,29.00778732299807,12.763859685262048,36.75742567481032,107.60715606556808,0.8201330813701311,0.1073360442092052,0.9162934783423332,1,High UHI
20250331_79,2025-03-31,19.004657657657663,73.69988235294115,29.186661020914755,0.2545,29.186661020914755,11.703719711303734,33.927853967552565,117.72150209262996,0.904630131604174,0.0307589768340221,0.7580502551421522,1,High UHI
20250331_80,2025-03-31,19.04970270270271,72.76850980392157,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0,Moderate UHI
20250331_81,2025-03-31,19.04970270270271,72.81752941176471,-999.0,0.1129,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.959129932449148,4,Moderate-High UHI
20250331_82,2025-03-31,19.04970270270271,72.86654901960785,-999.0,0.2818,29.99899826049807,19.627140935262048,53.78837867281132,114.68920523207534,1.811817740200068,0.0574916600157848,49.6520981337696,4,Moderate-High UHI
20250331_83,2025-03-31,19.04970270270271,72.91556862745098,29.99899826049807,0.3111,29.99899826049807,19.627140935262048,53.78837867281132,114.68920523207534,1.811817740200068,0.0574916600157848,36.68295579631104,4,Moderate-High UHI
20250331_84,2025-03-31,19.04970270270271,72.96458823529412,30.47018966674807,-0.0281,30.47018966674807,19.25368715922042,51.1498536308243,98.65212751232616,1.4811236704858368,0.0477164982726208,3.880214882003964,1,High UHI
20250331_85,2025-03-31,19.04970270270271,73.01360784313725,30.47018966674807,0.3,30.47018966674807,19.25368715922042,51.1498536308243,98.65212751232616,1.4811236704858368,0.0477164982726208,31.19397890821344,4,Moderate-High UHI
20250331_86,2025-03-31,19.04970270270271,73.06262745098039,30.71481857299807,0.5272,30.71481857299807,18.223006820678734,47.28829403331554,77.6113467744287,1.14083706692376,0.0215947626998058,16.52134231921607,1,High UHI
20250331_87,2025-03-31,19.04970270270271,73.11164705882352,30.71481857299807,0.2655,30.71481857299807,18.223006820678734,47.28829403331554,77.6113467744287,1.14083706692376,0.0215947626998058,27.5920199540876,4,Moderate-High UHI
20250331_88,2025-03-31,19.04970270270271,73.16066666666666,30.650284067789755,0.3677,30.650284067789755,17.129500961303734,44.29985714914092,74.83319974699943,1.0009858431790095,0.0875920056273571,2.135980026571597,1,High UHI
20250331_89,2025-03-31,19.04970270270271,73.20968627450979,30.650284067789755,0.3359,30.650284067789755,17.129500961303734,44.29985714914092,74.83319974699943,1.0009858431790095,0.0875920056273571,0.5691478031200933,1,High UHI
20250331_90,2025-03-31,19.04970270270271,73.25870588235293,31.104060109456384,0.4426,31.104060109456384,16.641789372762048,41.85019425282665,78.0384052965798,0.9096172596966652,0.1607716082503429,0.1301426832885742,1,High UHI
20250331_91,2025-03-31,19.04970270270271,73.30772549019606,31.104060109456384,0.2634,31.104060109456384,16.641789372762048,41.85019425282665,78.0384052965798,0.9096172596966652,0.1607716082503429,2.588970725247141,1,High UHI
20250331_92,2025-03-31,19.04970270270271,73.3567450980392,31.104060109456384,0.4284,31.62228927612307,16.835555648803734,41.13638515860654,73.34064656151395,0.8425492840326332,0.1609504221846691,0.2696067114056755,1,High UHI
20250331_93,2025-03-31,19.04970270270271,73.40576470588233,31.62228927612307,0.3682,31.62228927612307,16.835555648803734,41.13638515860654,73.34064656151395,0.8425492840326332,0.1609504221846691,0.5275860930494117,1,High UHI
20250331_94,2025-03-31,19.04970270270271,73.45478431372547,30.847956593831384,0.3121,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.2117447032775879,1,High UHI
20250331_95,2025-03-31,19.04970270270271,73.5038039215686,30.847956593831384,0.4861,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.1062451894672468,1,High UHI
20250331_96,2025-03-31,19.04970270270271,73.55282352941174,29.14865646362307,0.4761,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.1868534180836397,1,High UHI
20250331_97,2025-03-31,19.04970270270271,73.60184313725487,29.14865646362307,0.5705,29.14865646362307,11.915145492553734,34.48042217051104,102.06292331117778,0.7507432343933357,0.1011222599913708,0.709508385532753,1,High UHI
20250331_98,2025-03-31,19.04970270270271,73.65086274509801,28.69724044799807,0.3784,29.14865646362307,11.915145492553734,34.48042217051104,102.06292331117778,0.7507432343933357,0.1011222599913708,0.6001474097311577,1,High UHI
20250331_99,2025-03-31,19.04970270270271,73.69988235294115,28.69724044799807,0.3739,28.69724044799807,10.536483383178734,32.302383407379814,113.8898688797063,0.8078986915108752,0.0301331280638805,0.3062502352939979,1,High UHI
20250331_100,2025-03-31,19.09474774774776,72.76850980392157,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0,Moderate UHI
20250331_101,2025-03-31,19.09474774774776,72.81752941176471,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.24881025463556,4,Moderate-High UHI
20250331_102,2025-03-31,19.09474774774776,72.86654901960785,-999.0,0.1497,29.99899826049807,19.627140935262048,53.78837867281132,114.68920523207534,1.811817740200068,0.0574916600157848,60.38015097944464,4,Moderate-High UHI
20250331_103,2025-03-31,19.09474774774776,72.91556862745098,29.99899826049807,0.2515,29.99899826049807,19.627140935262048,53.78837867281132,114.68920523207534,1.811817740200068,0.0574916600157848,35.31615356393395,4,Moderate-High UHI
20250331_104,2025-03-31,19.09474774774776,72.96458823529412,30.47018966674807,-999.0,30.47018966674807,19.25368715922042,51.1498536308243,98.65212751232616,1.4811236704858368,0.0477164982726208,0.604274619021665,1,High UHI
20250331_105,2025-03-31,19.09474774774776,73.01360784313725,30.47018966674807,0.2265,30.47018966674807,19.25368715922042,51.1498536308243,98.65212751232616,1.4811236704858368,0.0477164982726208,42.990394788291376,4,Moderate-High UHI
20250331_106,2025-03-31,19.09474774774776,73.06262745098039,30.71481857299807,0.3649,30.71481857299807,18.223006820678734,47.28829403331554,77.6113467744287,1.14083706692376,0.0215947626998058,7.632194837520948,1,High UHI
20250331_107,2025-03-31,19.09474774774776,73.11164705882352,30.71481857299807,0.3416,30.71481857299807,18.223006820678734,47.28829403331554,77.6113467744287,1.14083706692376,0.0215947626998058,14.736211841911068,1,High UHI
20250331_108,2025-03-31,19.09474774774776,73.16066666666666,30.650284067789755,0.298,30.650284067789755,17.129500961303734,44.29985714914092,74.83319974699943,1.0009858431790095,0.0875920056273571,5.601516388170075,1,High UHI
20250331_109,2025-03-31,19.09474774774776,73.20968627450979,30.650284067789755,0.4182,30.650284067789755,17.129500961303734,44.29985714914092,74.83319974699943,1.0009858431790095,0.0875920056273571,0.0579088374938964,1,High UHI
20250331_110,2025-03-31,19.09474774774776,73.25870588235293,31.104060109456384,0.324,31.104060109456384,16.641789372762048,41.85019425282665,78.0384052965798,0.9096172596966652,0.1607716082503429,0.4235980765204934,1,High UHI
20250331_111,2025-03-31,19.09474774774776,73.30772549019606,31.104060109456384,0.2951,31.104060109456384,16.641789372762048,41.85019425282665,78.0384052965798,0.9096172596966652,0.1607716082503429,2.6392113945520745,1,High UHI
20250331_112,2025-03-31,19.09474774774776,73.3567450980392,31.104060109456384,0.3185,31.62228927612307,16.835555648803734,41.13638515860654,73.34064656151395,0.8425492840326332,0.1609504221846691,0.640713127532959,1,High UHI
20250331_113,2025-03-31,19.09474774774776,73.40576470588233,31.62228927612307,0.3159,31.62228927612307,16.835555648803734,41.13638515860654,73.34064656151395,0.8425492840326332,0.1609504221846691,0.7955192675027286,1,High UHI
20250331_114,2025-03-31,19.09474774774776,73.45478431372547,30.847956593831384,0.3863,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.0375987365112304,1,High UHI
20250331_115,2025-03-31,19.09474774774776,73.5038039215686,30.847956593831384,0.3595,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.1807536550271427,1,High UHI
20250331_116,2025-03-31,19.09474774774776,73.55282352941174,29.14865646362307,0.5587,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.4777423063754215,1,High UHI
20250331_117,2025-03-31,19.09474774774776,73.60184313725487,29.14865646362307,0.4313,29.14865646362307,11.915145492553734,34.48042217051104,102.06292331117778,0.7507432343933357,0.1011222599913708,0.4999253689791811,1,High UHI
20250331_118,2025-03-31,19.09474774774776,73.65086274509801,28.69724044799807,0.3502,29.14865646362307,11.915145492553734,34.48042217051104,102.06292331117778,0.7507432343933357,0.1011222599913708,0.7117833447326658,1,High UHI
20250331_119,2025-03-31,19.09474774774776,73.69988235294115,28.69724044799807,0.3663,28.69724044799807,10.536483383178734,32.302383407379814,113.8898688797063,0.8078986915108752,0.0301331280638805,0.4007889874935376,1,High UHI
20250331_120,2025-03-31,19.139792792792804,72.76850980392157,30.417862192789755,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.689106141356943,1,High UHI
20250331_121,2025-03-31,19.139792792792804,72.81752941176471,30.417862192789755,0.4092,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.437311982488925,4,Moderate-High UHI
20250331_122,2025-03-31,19.139792792792804,72.86654901960785,30.417862192789755,0.3857,29.99899826049807,19.627140935262048,53.78837867281132,114.68920523207534,1.811817740200068,0.0574916600157848,33.29602751608551,4,Moderate-High UHI
20250331_123,2025-03-31,19.139792792792804,72.91556862745098,30.530411020914755,0.4167,29.99899826049807,19.627140935262048,53.78837867281132,114.68920523207534,1.811817740200068,0.0574916600157848,24.17169694159345,4,Moderate-High UHI
20250331_124,2025-03-31,19.139792792792804,72.96458823529412,30.976862843831384,0.4939,30.47018966674807,19.25368715922042,51.1498536308243,98.65212751232616,1.4811236704858368,0.0477164982726208,6.943042135587925,1,High UHI
20250331_125,2025-03-31,19.139792792792804,73.01360784313725,30.976862843831384,0.2278,30.47018966674807,19.25368715922042,51.1498536308243,98.65212751232616,1.4811236704858368,0.0477164982726208,30.45775525000702,4,Moderate-High UHI
20250331_126,2025-03-31,19.139792792792804,73.06262745098039,31.33493576049807,0.2545,30.71481857299807,18.223006820678734,47.28829403331554,77.6113467744287,1.14083706692376,0.0215947626998058,7.366524423106233,1,High UHI
20250331_127,2025-03-31,19.139792792792804,73.11164705882352,31.33493576049807,0.2561,30.71481857299807,18.223006820678734,47.28829403331554,77.6113467744287,1.14083706692376,0.0215947626998058,2.7267767597561705,1,High UHI
20250331_128,2025-03-31,19.139792792792804,73.16066666666666,31.38327560424807,0.2531,30.650284067789755,17.129500961303734,44.29985714914092,74.83319974699943,1.0009858431790095,0.0875920056273571,0.6786037158638749,1,High UHI
20250331_129,2025-03-31,19.139792792792804,73.20968627450979,31.38327560424807,0.4247,30.650284067789755,17.129500961303734,44.29985714914092,74.83319974699943,1.0009858431790095,0.0875920056273571,1.7233136744074802,1,High UHI
20250331_130,2025-03-31,19.139792792792804,73.25870588235293,31.494766489664755,0.2942,31.104060109456384,16.641789372762048,41.85019425282665,78.0384052965798,0.9096172596966652,0.1607716082503429,7.52848005793421,1,High UHI
20250331_131,2025-03-31,19.139792792792804,73.30772549019606,31.494766489664755,0.2916,31.104060109456384,16.641789372762048,41.85019425282665,78.0384052965798,0.9096172596966652,0.1607716082503429,0.333138862234916,1,High UHI
20250331_132,2025-03-31,19.139792792792804,73.3567450980392,31.494766489664755,0.3505,31.62228927612307,16.835555648803734,41.13638515860654,73.34064656151395,0.8425492840326332,0.1609504221846691,0.260834911102654,1,High UHI
20250331_133,2025-03-31,19.139792792792804,73.40576470588233,31.933161671956384,0.4092,31.62228927612307,16.835555648803734,41.13638515860654,73.34064656151395,0.8425492840326332,0.1609504221846691,0.3670126994973576,1,High UHI
20250331_134,2025-03-31,19.139792792792804,73.45478431372547,31.816950734456384,0.4141,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.2188340428775562,1,High UHI
20250331_135,2025-03-31,19.139792792792804,73.5038039215686,31.816950734456384,0.4775,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.2654871430685604,1,High UHI
20250331_136,2025-03-31,19.139792792792804,73.55282352941174,30.416315968831384,0.7043,30.847956593831384,14.810978825887048,37.76929490083317,85.89290598307613,0.7295696909264471,0.1571059225966564,0.0003758667297363,1,High UHI
20250331_137,2025-03-31,19.139792792792804,73.60184313725487,30.416315968831384,0.5585,29.14865646362307,11.915145492553734,34.48042217051104,102.06292331117778,0.7507432343933357,0.1011222599913708,0.0638153572869992,1,High UHI
20250331_138,2025-03-31,19.139792792792804,73.65086274509801,29.63693771362307,0.4817,29.14865646362307,11.915145492553734,34.48042217051104,102.06292331117778,0.7507432343933357,0.1011222599913708,0.2403902930512073,1,High UHI
20250331_139,2025-03-31,19.139792792792804,73.69988235294115,29.63693771362307,0.3577,28.69724044799807,10.536483383178734,32.302383407379814,113.8898688797063,0.8078986915108752,0.0301331280638805,0.3725067912597656,1,High UHI
20250331_140,2025-03-31,19.18483783783785,72.76850980392157,30.417862192789755,-999.0,30.417862192789755,17.79055239359542,46.80848173812353,134.77980989549158,2.0927132538975943,0.0137418507506481,0.6128450113745596,1,High UHI
20250331_141,2025-03-31,19.18483783783785,72.81752941176471,30.417862192789755,0.2164,30.417862192789755,17.79055239359542,46.80848173812353,134.77980989549158,2.0927132538975943,0.0137418507506481,22.58179708843641,4,Moderate-High UHI
20250331_142,2025-03-31,19.18483783783785,72.86654901960785,30.417862192789755,0.389,30.530411020914755,17.609806950887048,45.98035556686387,122.35010139273676,1.7398586554241924,0.0202536581923595,29.594314749249488,4,Moderate-High UHI
20250331_143,2025-03-31,19.18483783783785,72.91556862745098,30.530411020914755,0.5026,30.530411020914755,17.609806950887048,45.98035556686387,122.35010139273676,1.7398586554241924,0.0202536581923595,5.4159810233676,1,High UHI
20250331_144,2025-03-31,19.18483783783785,72.96458823529412,30.976862843831384,0.3168,30.976862843831384,17.53640200297042,44.61371658061057,104.18439668907004,1.436993656584547,0.0202536581923595,33.671635034079,4,Moderate-High UHI
20250331_145,2025-03-31,19.18483783783785,73.01360784313725,30.976862843831384,0.3202,30.976862843831384,17.53640200297042,44.61371658061057,104.18439668907004,1.436993656584547,0.0202536581923595,26.48073451269084,4,Moderate-High UHI
20250331_146,2025-03-31,19.18483783783785,73.06262745098039,31.33493576049807,0.3026,31.33493576049807,17.019230779012048,42.30463756573688,82.44808037444194,1.2381712920748464,0.013846158879005,9.262076071585284,1,High UHI
20250331_147,2025-03-31,19.18483783783785,73.11164705882352,31.33493576049807,0.2564,31.33493576049807,17.019230779012048,42.30463756573688,82.44808037444194,1.2381712920748464,0.013846158879005,10.25087108473118,1,High UHI
20250331_148,2025-03-31,19.18483783783785,73.16066666666666,31.38327560424807,0.316,31.38327560424807,16.148299789428734,39.914738313331135,75.26534217772057,1.1235732447002214,0.0448107718398205,8.43031125397005,1,High UHI
20250331_149,2025-03-31,19.18483783783785,73.20968627450979,31.38327560424807,0.3799,31.38327560424807,16.148299789428734,39.914738313331135,75.26534217772057,1.1235732447002214,0.0448107718398205,24.467529466382736,1,High UHI
20250331_150,2025-03-31,19.18483783783785,73.25870588235293,31.494766489664755,0.2229,31.494766489664755,16.23024965922042,39.87015665758128,70.79862199187343,1.064503980373834,0.0550925730635754,6.733072802713182,1,High UHI
20250331_151,2025-03-31,19.18483783783785,73.30772549019606,31.494766489664755,0.3372,31.494766489664755,16.23024965922042,39.87015665758128,70.79862199187343,1.064503980373834,0.0550925730635754,0.4080874111379586,1,High UHI
20250331_152,2025-03-31,19.18483783783785,73.3567450980392,31.494766489664755,0.3234,31.933161671956384,16.160750961303734,38.71746161080083,67.4773129943498,0.9982301447217576,0.0550925730635754,0.1266498326110839,1,High UHI
20250331_153,2025-03-31,19.18483783783785,73.40576470588233,31.933161671956384,0.3544,31.933161671956384,16.160750961303734,38.71746161080083,67.4773129943498,0.9982301447217576,0.0550925730635754,0.1200338946526022,1,High UHI
20250331_154,2025-03-31,19.18483783783785,73.45478431372547,31.816950734456384,0.2722,31.816950734456384,14.43898989359542,34.892671927864015,75.82668060172087,0.8611696675349387,0.0564038752486339,0.8497443995892693,1,High UHI
20250331_155,2025-03-31,19.18483783783785,73.5038039215686,31.816950734456384,0.2951,31.816950734456384,14.43898989359542,34.892671927864015,75.82668060172087,0.8611696675349387,0.0564038752486339,0.3082402450573491,1,High UHI
20250331_156,2025-03-31,19.18483783783785,73.55282352941174,30.416315968831384,0.4444,31.816950734456384,14.43898989359542,34.892671927864015,75.82668060172087,0.8611696675349387,0.0564038752486339,0.2005091535236433,1,High UHI
20250331_157,2025-03-31,19.18483783783785,73.60184313725487,30.416315968831384,0.4954,30.416315968831384,12.01027895609542,32.25364898674564,92.55162511406412,0.7529788026134464,0.0538706778456798,0.1024089943692076,1,High UHI
20250331_158,2025-03-31,19.18483783783785,73.65086274509801,29.63693771362307,0.5263,30.416315968831384,12.01027895609542,32.25364898674564,92.55162511406412,0.7529788026134464,0.0538706778456798,0.3151169701323864,1,High UHI
20250331_159,2025-03-31,19.18483783783785,73.69988235294115,29.63693771362307,0.3135,29.63693771362307,10.069686508178734,29.65346358620724,108.21808507650256,0.743929628328393,0.0169605015685192,0.3137842491455078,1,High UHI
20250331_160,2025-03-31,19.229882882882897,72.76850980392157,30.417862192789755,-999.0,30.417862192789755,17.79055239359542,46.80848173812353,134.77980989549158,2.0927132538975943,0.0137418507506481,0.4106178436625161,1,High UHI
20250331_161,2025-03-31,19.229882882882897,72.81752941176471,30.417862192789755,-999.0,30.417862192789755,17.79055239359542,46.80848173812353,134.77980989549158,2.0927132538975943,0.0137418507506481,15.376252187505589,1,High UHI
20250331_162,2025-03-31,19.229882882882897,72.86654901960785,30.417862192789755,0.3599,30.530411020914755,17.609806950887048,45.98035556686387,122.35010139273676,1.7398586554241924,0.0202536581923595,25.428533342035365,4,Moderate-High UHI
20250331_163,2025-03-31,19.229882882882897,72.91556862745098,30.530411020914755,0.4994,30.530411020914755,17.609806950887048,45.98035556686387,122.35010139273676,1.7398586554241924,0.0202536581923595,0.006790708267152,1,High UHI
20250331_164,2025-03-31,19.229882882882897,72.96458823529412,30.976862843831384,0.4014,30.976862843831384,17.53640200297042,44.61371658061057,104.18439668907004,1.436993656584547,0.0202536581923595,19.366769338676075,1,High UHI
20250331_165,2025-03-31,19.229882882882897,73.01360784313725,30.976862843831384,0.4273,30.976862843831384,17.53640200297042,44.61371658061057,104.18439668907004,1.436993656584547,0.0202536581923595,14.51841172444491,1,High UHI
20250331_166,2025-03-31,19.229882882882897,73.06262745098039,31.33493576049807,0.2674,31.33493576049807,17.019230779012048,42.30463756573688,82.44808037444194,1.2381712920748464,0.013846158879005,11.839440763339889,1,High UHI
20250331_167,2025-03-31,19.229882882882897,73.11164705882352,31.33493576049807,0.2589,31.33493576049807,17.019230779012048,42.30463756573688,82.44808037444194,1.2381712920748464,0.013846158879005,31.840984147099977,4,Moderate-High UHI
20250331_168,2025-03-31,19.229882882882897,73.16066666666666,31.38327560424807,0.24,31.38327560424807,16.148299789428734,39.914738313331135,75.26534217772057,1.1235732447002214,0.0448107718398205,32.718360096884936,4,Moderate-High UHI
20250331_169,2025-03-31,19.229882882882897,73.20968627450979,31.38327560424807,0.2796,31.38327560424807,16.148299789428734,39.914738313331135,75.26534217772057,1.1235732447002214,0.0448107718398205,5.280820761368081,1,High UHI
20250331_170,2025-03-31,19.229882882882897,73.25870588235293,31.494766489664755,0.3508,31.494766489664755,16.23024965922042,39.87015665758128,70.79862199187343,1.064503980373834,0.0550925730635754,0.7112882104761461,1,High UHI
20250331_171,2025-03-31,19.229882882882897,73.30772549019606,31.494766489664755,0.299,31.494766489664755,16.23024965922042,39.87015665758128,70.79862199187343,1.064503980373834,0.0550925730635754,0.1382106134951124,1,High UHI
20250331_172,2025-03-31,19.229882882882897,73.3567450980392,31.494766489664755,0.3007,31.933161671956384,16.160750961303734,38.71746161080083,67.4773129943498,0.9982301447217576,0.0550925730635754,0.1382451883850097,1,High UHI
20250331_173,2025-03-31,19.229882882882897,73.40576470588233,31.933161671956384,0.3373,31.933161671956384,16.160750961303734,38.71746161080083,67.4773129943498,0.9982301447217576,0.0550925730635754,1.535591521474322,1,High UHI
20250331_174,2025-03-31,19.229882882882897,73.45478431372547,31.816950734456384,0.2685,31.816950734456384,14.43898989359542,34.892671927864015,75.82668060172087,0.8611696675349387,0.0564038752486339,0.2092316948963838,1,High UHI
20250331_175,2025-03-31,19.229882882882897,73.5038039215686,31.816950734456384,0.3418,31.816950734456384,14.43898989359542,34.892671927864015,75.82668060172087,0.8611696675349387,0.0564038752486339,0.3234131415232939,1,High UHI
20250331_176,2025-03-31,19.229882882882897,73.55282352941174,30.416315968831384,0.3621,31.816950734456384,14.43898989359542,34.892671927864015,75.82668060172087,0.8611696675349387,0.0564038752486339,0.366829958953259,1,High UHI
20250331_177,2025-03-31,19.229882882882897,73.60184313725487,30.416315968831384,0.3531,30.416315968831384,12.01027895609542,32.25364898674564,92.55162511406412,0.7529788026134464,0.0538706778456798,0.2887818144429525,1,High UHI
20250331_178,2025-03-31,19.229882882882897,73.65086274509801,29.63693771362307,0.3651,30.416315968831384,12.01027895609542,32.25364898674564,92.55162511406412,0.7529788026134464,0.0538706778456798,0.0123991229553222,1,High UHI
20250331_179,2025-03-31,19.229882882882897,73.69988235294115,29.63693771362307,0.4556,29.63693771362307,10.069686508178734,29.65346358620724,108.21808507650256,0.743929628328393,0.0169605015685192,0.2880782151346842,1,High UHI
20250331_180,2025-03-31,19.274927927927944,72.76850980392157,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.7628155814877975,0,Moderate UHI
20250331_181,2025-03-31,19.274927927927944,72.81752941176471,-999.0,0.4948,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9974880422287884,0,Moderate UHI
20250331_182,2025-03-31,19.274927927927944,72.86654901960785,-999.0,0.3602,30.97775802612307,15.63796450297042,39.536992024941306,129.23252326274064,1.6998578265367863,0.0012844799925915,25.90089254188721,4,Moderate-High UHI
20250331_183,2025-03-31,19.274927927927944,72.91556862745098,30.97775802612307,0.5151,30.97775802612307,15.63796450297042,39.536992024941306,129.23252326274064,1.6998578265367863,0.0012844799925915,3.0611799975325056,1,High UHI
20250331_184,2025-03-31,19.274927927927944,72.96458823529412,31.49777755737307,0.3473,31.49777755737307,15.54860903422042,38.163010740034906,112.04928668749184,1.338709869478328,0.0012844799925915,8.365121819697498,1,High UHI
20250331_185,2025-03-31,19.274927927927944,73.01360784313725,31.49777755737307,0.3007,31.49777755737307,15.54860903422042,38.163010740034906,112.04928668749184,1.338709869478328,0.0012844799925915,13.05469056771872,1,High UHI
20250331_186,2025-03-31,19.274927927927944,73.06262745098039,31.797175343831384,0.2272,31.797175343831384,15.54128481547042,37.50151343348554,89.78977825523481,1.177288986039233,0.0012844799925915,27.692896064783213,4,Moderate-High UHI
20250331_187,2025-03-31,19.274927927927944,73.11164705882352,31.797175343831384,0.2726,31.797175343831384,15.54128481547042,37.50151343348554,89.78977825523481,1.177288986039233,0.0012844799925915,12.062029767404978,1,High UHI
20250331_188,2025-03-31,19.274927927927944,73.16066666666666,31.796768442789755,0.3273,31.796768442789755,15.41457583109542,37.19877234763475,77.30742491532531,1.1498793265239575,0.0013142823149792,5.977436383709492,1,High UHI
20250331_189,2025-03-31,19.274927927927944,73.20968627450979,31.796768442789755,0.3301,31.796768442789755,15.41457583109542,37.19877234763475,77.30742491532531,1.1498793265239575,0.0013142823149792,5.088776754903999,1,High UHI
20250331_190,2025-03-31,19.274927927927944,73.25870588235293,31.83664474487307,0.3507,31.83664474487307,15.238387680053734,36.69704319116517,71.63025951379488,1.0954261770884783,0.0013142823149792,0.7411677617605175,1,High UHI
20250331_191,2025-03-31,19.274927927927944,73.30772549019606,31.83664474487307,0.3384,31.83664474487307,15.238387680053734,36.69704319116517,71.63025951379488,1.0954261770884783,0.0013142823149792,0.1854219451919855,1,High UHI
20250331_192,2025-03-31,19.274927927927944,73.3567450980392,31.83664474487307,0.2806,32.239151255289755,15.16481997172042,35.70017165778102,67.94732393716599,1.0321741401190676,0.0013142823149792,0.9111943106736128,1,High UHI
20250331_193,2025-03-31,19.274927927927944,73.40576470588233,32.239151255289755,0.241,32.239151255289755,15.16481997172042,35.70017165778102,67.94732393716599,1.0321741401190676,0.0013142823149792,6.2828023395124974,1,High UHI
20250331_194,2025-03-31,19.274927927927944,73.45478431372547,32.810684458414755,0.3028,32.810684458414755,14.52663637797042,33.173056461079746,76.66740174807994,0.8933969926830665,0.0027298926283947,0.5468926593076221,1,High UHI
20250331_195,2025-03-31,19.274927927927944,73.5038039215686,32.810684458414755,0.2352,32.810684458414755,14.52663637797042,33.173056461079746,76.66740174807994,0.8933969926830665,0.0027298926283947,0.4727824002545525,1,High UHI
20250331_196,2025-03-31,19.274927927927944,73.55282352941174,32.930964406331384,0.3602,32.810684458414755,14.52663637797042,33.173056461079746,76.66740174807994,0.8933969926830665,0.0027298926283947,0.8779595424120136,1,High UHI
20250331_197,2025-03-31,19.274927927927944,73.60184313725487,32.930964406331384,0.3624,32.930964406331384,12.375187810262048,28.63856203249818,92.88892751806053,0.7813828338976015,0.0038325785567394,0.8140852014845904,1,High UHI
